date,window
1475321321,Safari
1475321329,Safari
1475321333,Safari
1475321336,Safari
1475321338,Safari
1475321345,Safari
1475321349,Safari
1475321353,Safari
1475321363,Safari
1475321371,Safari
1475321380,Atom
1475321381,Terminal
1475321403,Terminal
1475321407,Terminal
1475321408,Safari
1475321415,Safari
1475321419,Safari
1475321421,Safari
1475321425,Safari
1475321440,Slack
1475321445,Safari
1475321445,Safari
1475321449,Safari
1475321451,Safari
1475321456,Safari
1475321467,Safari
1475321469,Safari
1475321486,Safari
1475321494,Terminal
1475321500,Terminal
1475321503,Terminal
1475321506,Safari
1475321528,Terminal
1475321533,Terminal
1475321535,Terminal
1475321537,Terminal
1475321545,Terminal
1475321609,Terminal
1475321613,Terminal
1475321618,Terminal
1475321619,Safari
1475321631,Safari
1475321637,Terminal
1475321652,Atom
1475321655,Terminal
1475321677,Safari
1475321689,Safari
1475321696,Safari
1475321705,Terminal
1475321707,Terminal
1475321717,Terminal
1475321719,Safari
1475321727,Atom
1475321734,Atom
1475321738,Atom
1475321743,Safari
1475321744,Slack
1475321788,Atom
1475321791,Slack
1475321794,Atom
1475321809,Atom
1475321822,Atom
1475321841,Safari
1475321844,Slack
1475321868,Atom
1475321871,Atom
1475321874,Safari
1475321886,Slack
1475321897,Safari
1475321906,Safari
1475321920,Atom
1475321921,Atom
1475321933,Atom
1475321945,Safari
1475321951,Slack
1475321953,Slack
1475321965,Atom
1475321986,Slack
1475321987,Atom
1475321989,Atom
1475321991,Atom
1475321993,Safari
1475321996,Safari
1475322000,Safari
1475322002,Safari
1475322012,Safari
1475322015,Safari
1475322022,Atom
1475322023,Terminal
1475322031,Terminal
1475322073,Terminal
1475322078,Terminal
1475322083,Safari
1475322092,Terminal
1475322093,Terminal
1475322095,Terminal
1475322101,Terminal
1475322106,Terminal
1475322109,Terminal
1475322114,Terminal
1475322163,Slack
1475322164,Terminal
1475322172,Atom
1475322173,Slack
1475322185,Safari
1475322187,Safari
1475322190,Slack
1475322194,Safari
1475322197,Safari
1475322199,Slack
1475322209,Terminal
1475322214,Safari
1475322224,Slack
1475322228,Safari
1475322229,Safari
1475322236,Atom
1475322239,Atom
1475322254,Safari
1475322255,Safari
1475322258,Safari
1475322266,Safari
1475322284,Safari
1475322319,Atom
1475322321,Atom
1475322324,Atom
1475322329,Safari
1475322344,Atom
1475322346,Atom
1475322359,Safari
1475322360,Safari
1475322362,Terminal
1475322363,Terminal
1475322389,Terminal
1475322391,Terminal
1475322415,Safari
1475322418,Safari
1475322419,Safari
1475322421,Safari
1475322424,Atom
1475322427,Atom
1475322429,Terminal
1475322435,Terminal
1475322437,Terminal
1475322439,Safari
1475322442,Safari
1475322452,Safari
1475322463,Safari
1475322482,Safari
1475322484,Safari
1475322485,Safari
1475322495,Safari
1475322499,Safari
1475322501,Safari
1475322508,Terminal
1475322511,Terminal
1475322515,Terminal
1475322519,Terminal
1475322521,Terminal
1475322525,Terminal
1475322531,Terminal
1475322582,Slack
1475322655,Slack
1475322658,Slack
1475322663,Slack
1475322665,Terminal
1475322669,Safari
1475322671,Safari
1475322676,Safari
1475322680,Terminal
1475322688,Safari
1475322692,Safari
1475322694,Safari
1475322695,Safari
1475322698,Safari
1475322699,Safari
1475322706,Safari
1475322707,Safari
1475322709,Safari
1475322717,Safari
1475322720,Safari
1475322724,Safari
1475322727,Safari
1475322731,Safari
1475322733,Safari
1475322735,Safari
1475322749,Terminal
1475322751,Slack
1475322767,Safari
1475322769,Safari
1475322778,Terminal
1475322780,Terminal
1475322781,Safari
1475322783,Safari
1475322785,Safari
1475322788,Safari
1475322793,Safari
1475322819,Safari
1475322824,Atom
1475322826,Safari
1475322830,Safari
1475322834,Safari
1475322838,Safari
1475322846,Safari
1475322847,Safari
1475322860,Safari
1475322861,Safari
1475322867,Safari
1475322871,Safari
1475322879,Safari
1475322883,Safari
1475322886,Safari
1475322887,Safari
1475322889,Safari
1475322893,Safari
1475322895,Safari
1475322897,Safari
1475322908,Safari
1475322913,Slack
1475322939,Safari
1475322944,Safari
1475322946,Slack
1475322957,Slack
1475322961,Safari
1475322963,Safari
1475322965,Safari
1475322971,Safari
1475322985,Safari
1475322989,WhatsApp
1475323016,Safari
1475323017,Safari
1475323019,Safari
1475323023,Safari
1475323025,Safari
1475323029,WhatsApp
1475323032,Safari
1475323037,Safari
1475323046,Safari
1475323049,Safari
1475323055,Safari
1475323057,Safari
1475323059,Safari
1475323072,Safari
1475323076,Safari
1475323081,Safari
1475323087,Safari
1475323091,Safari
1475323093,Safari
1475323095,Safari
1475323097,Safari
1475323109,Safari
1475323119,Safari
1475323122,Safari
1475323127,Safari
1475323131,Safari
1475323133,Safari
1475323137,Safari
1475323141,Safari
1475323151,Safari
1475323155,Safari
1475323171,Safari
1475323181,Safari
1475323183,Safari
1475323187,Safari
1475323191,Safari
1475323193,Safari
1475323197,Safari
1475323201,Safari
1475323201,MAMP,PRO
1475323205,Safari
1475323209,Safari
1475323211,Safari
1475323213,Safari
1475323218,Safari
1475323219,Safari
1475323221,Safari
1475323225,Safari
1475323228,Safari
1475323231,Safari
1475323233,Safari
1475323237,Safari
1475323248,Safari
1475323257,Safari
1475323259,Safari
1475323261,Safari
1475323264,Safari
1475323276,Safari
1475323278,Safari
1475323279,Safari
1475323283,Safari
1475323286,Safari
1475323290,Safari
1475323297,Safari
1475323299,Safari
1475323301,Safari
1475323306,Safari
1475323307,Safari
1475323311,Safari
1475323313,Safari
1475323315,Safari
1475323317,Safari
1475323325,Safari
1475323327,Safari
1475323331,Safari
1475323333,Safari
1475323337,Safari
1475323339,Safari
1475323341,Safari
1475323345,Safari
1475323351,Safari
1475323357,Safari
1475323369,Safari
1475323401,Safari
1475323403,Safari
1475323414,Atom
1475323415,Slack
1475323421,Atom
1475323423,Slack
1475323457,Dash
1475323459,Slack
1475323530,Safari
1475323537,Safari
1475323541,Safari
1475323554,Safari
1475323560,WhatsApp
1475323590,Atom
1475323597,Safari
1475323606,Safari
1475323608,Terminal
1475323611,Terminal
1475323613,Terminal
1475323615,Terminal
1475323617,Finder
1475323620,MAMP,PRO
1475323625,MAMP,PRO
1475323628,Slack
1475323637,Slack
1475323640,Safari
1475323644,Safari
1475323659,Safari
1475323665,Safari
1475323668,Safari
1475323669,Mail
1475323676,Mail
1475323678,Mail
1475323680,Telegram
1475323720,Finder
1475323723,Telegram
1475323766,Telegram
1475323767,Mail
1475323775,Mail
1475323777,Mail
1475323801,Mail
1475323803,Mail
1475323805,Finder
1475323807,Finder
1475323809,Finder
1475323815,Atom
1475323816,Finder
1475323817,Atom
1475323822,Terminal
1475323827,Terminal
1475323834,Safari
1475323835,Safari
1475323914,Atom
1475323917,Atom
1475323919,Atom
1475323924,Terminal
1475323929,Safari
1475323935,Atom
1475323940,Safari
1475323942,Atom
1475323963,Safari
1475323975,Atom
1475323993,Safari
1475324000,Atom
1475324008,Safari
1475324016,Atom
1475324034,Safari
1475324058,Atom
1475324074,Safari
1475324086,Atom
1475324098,Safari
1475324102,Atom
1475324120,Safari
1475324125,Atom
1475324174,Safari
1475324175,Safari
1475324197,Atom
1475324203,Safari
1475324218,Safari
1475324219,Safari
1475324225,Atom
1475324235,Atom
1475324237,Atom
1475324241,Safari
1475324257,Atom
1475324297,Safari
1475324299,Atom
1475324306,Safari
1475324307,Atom
1475324320,Safari
1475324323,Atom
1475324330,Safari
1475324332,Atom
1475324339,Safari
1475324341,Atom
1475324345,Safari
1475324350,Atom
1475324351,Slack
1475324359,Atom
1475324384,Safari
1475324394,Slack
1475324405,Slack
1475324409,Safari
1475324420,Atom
1475324421,Atom
1475324434,Atom
1475324441,Atom
1475324449,Safari
1475324458,Atom
1475324461,Atom
1475324474,Safari
1475324475,Atom
1475324484,Safari
1475324653,WhatsApp
1475324661,WhatsApp
1475324665,Atom
1475324669,Terminal
1475324671,Terminal
1475324673,Terminal
1475324715,Terminal
1475324747,Terminal
1475324750,Terminal
1475324765,Terminal
1475324771,Terminal
1475324773,Terminal
1475324793,Terminal
1475324797,Terminal
1475324833,Terminal
1475324837,Terminal
1475324839,Terminal
1475324841,Terminal
1475324845,Terminal
1475324849,Terminal
1475324859,Terminal
1475324861,Terminal
1475324864,Atom
1475324867,Safari
1475324894,Atom
1475324895,Atom
1475324919,Safari
1475324928,Atom
1475324929,Atom
1475324955,Atom
1475324965,Safari
1475324967,Safari
1475324972,Safari
1475324974,Safari
1475324998,Safari
1475325003,Safari
1475325016,Safari
1475325017,Safari
1475325020,Atom
1475325035,Safari
1475325058,Atom
1475325071,Safari
1475325073,Atom
1475325094,Safari
1475325105,Atom
1475325123,Atom
1475325145,Safari
1475325145,Safari
1475325147,Safari
1475325151,Safari
1475325155,Safari
1475325161,Atom
1475325163,Safari
1475325172,Safari
1475325174,Atom
1475325190,Safari
1475325194,Atom
1475325195,Atom
1475325221,Safari
1475325233,Atom
1475325339,Safari
1475325385,Terminal
1475325421,Slack
1475325439,Mail
1475325441,Mail
1475325447,Slack
1475325449,Atom
1475325464,Mail
1475325475,Mail
1475325571,Telegram
1475325585,Telegram
1475325591,Telegram
1475325594,Safari
1475325677,Atom
1475325681,Atom
1475325683,Atom
1475325721,WhatsApp
1475325810,Atom
1475325839,Safari
1475325844,Atom
1475325859,Atom
1475325923,Atom
1475325927,Atom
1475325940,Atom
1475325943,Atom
1475325945,Atom
1475325950,Atom
1475325961,Atom
1475325961,Atom
1475325989,Safari
1475325990,Atom
1475326011,Safari
1475326021,Atom
1475326034,Safari
1475326036,Atom
1475326071,Atom
1475326085,Safari
1475326087,Safari
1475326122,Atom
1475326124,Safari
1475326133,Atom
1475326145,Safari
1475326158,Atom
1475326159,Terminal
1475326165,Terminal
1475326167,Terminal
1475326182,Atom
1475326183,Atom
1475326199,Safari
1475326214,Atom
1475326215,Atom
1475326217,Atom
1475326228,WhatsApp
1475326239,Atom
1475326244,WhatsApp
1475326259,Atom
1475326269,Atom
1475326289,Terminal
1475326312,Safari
1475326340,Safari
1475326341,Safari
1475326352,Atom
1475326355,Atom
1475326363,Atom
1475326367,Atom
1475326440,WhatsApp
1475326445,Sonos
1475326641,loginwindow
1475327625,Sonos
1475327633,Safari
1475327635,Safari
1475327637,Safari
1475327642,Safari
1475327645,Safari
1475327653,Safari
1475327664,Safari
1475328713,Safari
1475328715,Safari
1475328717,Safari
1475328729,Safari
1475328741,Safari
1475328769,Safari
1475328782,Atom
1475328783,Atom
1475328797,Atom
1475328803,Atom
1475328829,Atom
1475328831,Atom
1475328929,Safari
1475328936,Atom
1475328945,Safari
1475328951,Safari
1475328953,Safari
1475328960,Atom
1475328964,Terminal
1475328965,Safari
1475328974,Atom
1475328981,Safari
1475328983,Atom
1475328993,Safari
1475328998,Atom
1475329019,Safari
1475329025,Atom
1475329026,Terminal
1475329031,Safari
1475329037,Atom
1475329043,Safari
1475329047,Atom
1475329050,Safari
1475329056,Atom
1475329065,Safari
1475329071,Atom
1475329076,Atom
1475329081,Atom
1475329086,Safari
1475329095,Atom
1475329097,Safari
1475329103,Atom
1475329116,Safari
1475329125,Atom
1475329129,Atom
1475329142,Atom
1475329208,Safari
1475329216,Atom
1475329227,Safari
1475329230,Atom
1475329277,Safari
1475329294,Atom
1475329295,Safari
1475329298,Atom
1475329300,Atom
1475329317,Safari
1475329318,Atom
1475329332,Safari
1475329334,Atom
1475329335,Atom
1475329348,Safari
1475329354,Atom
1475329355,Atom
1475329367,Atom
1475329404,Safari
1475329416,Atom
1475329431,Safari
1475329434,Atom
1475329451,Safari
1475329454,Atom
1475329459,Safari
1475329463,Atom
1475329465,Safari
1475329469,Atom
1475329495,Safari
1475329496,Atom
1475329497,Terminal
1475329510,Safari
1475329515,Sonos
1475329520,Safari
1475329529,Atom
1475329531,Atom
1475329533,Atom
1475329535,Atom
1475329539,Atom
1475329597,Atom
1475329599,Atom
1475329635,Safari
1475329635,Atom
1475329677,Atom
1475329682,Atom
1475329688,Safari
1475329695,Atom
1475329700,Safari
1475329701,Safari
1475329703,Safari
1475329707,Safari
1475329709,Atom
1475329712,Safari
1475329716,Atom
1475329722,Safari
1475329737,Safari
1475329739,Safari
1475329741,Safari
1475329745,Safari
1475329747,Safari
1475329773,Safari
1475329775,Atom
1475329777,Atom
1475329783,Safari
1475329790,Atom
1475329792,Terminal
1475329805,Atom
1475329825,Atom
1475329851,Atom
1475329855,Atom
1475329871,Atom
1475329892,Safari
1475329898,Atom
1475329899,Terminal
1475329901,Terminal
1475329916,Atom
1475329918,Atom
1475329956,Safari
1475329959,Atom
1475330041,Safari
1475330058,Terminal
1475330073,Atom
1475330074,Atom
1475330087,Safari
1475330099,Terminal
1475330110,Safari
1475330111,Atom
1475330113,Atom
1475330121,Atom
1475330147,Atom
1475330149,Atom
1475330169,Safari
1475330180,Atom
1475330195,Safari
1475330203,Atom
1475330239,Safari
1475330246,Atom
1475330249,Safari
1475330255,Atom
1475330257,Terminal
1475330259,Safari
1475330262,Atom
1475330268,Sonos
1475330291,Safari
1475330297,Atom
1475330322,Safari
1475330335,Atom
1475330365,Safari
1475330373,Atom
1475330419,Safari
1475330426,Atom
1475330427,Atom
1475330429,Safari
1475330455,Safari
1475330457,Safari
1475330637,Safari
1475330639,Safari
1475330642,Safari
1475330645,Safari
1475330649,Atom
1475330657,Safari
1475330659,Atom
1475330663,Atom
1475330665,Atom
1475330669,Atom
1475330680,Safari
1475330682,Safari
1475330683,Atom
1475330695,Safari
1475330697,Atom
1475330699,Safari
1475330701,Atom
1475330705,Safari
1475330705,Atom
1475330717,Safari
1475330721,Safari
1475330724,Atom
1475330747,Safari
1475330749,Safari
1475330755,Safari
1475330756,Safari
1475330771,Atom
1475330783,Safari
1475330786,Safari
1475330793,Safari
1475330800,Safari
1475330803,Safari
1475330817,Atom
1475330826,Safari
1475330827,Safari
1475330835,Safari
1475330837,Safari
1475330892,Safari
1475330894,Atom
1475330899,Atom
1475330916,Safari
1475330917,Atom
1475330919,Atom
1475330924,Terminal
1475330957,Safari
1475330969,Safari
1475330973,Atom
1475330973,Atom
1475330976,Terminal
1475330979,ForkLift
1475330982,ForkLift
1475330991,Safari
1475331003,Safari
1475331004,Safari
1475331005,Safari
1475331007,Safari
1475331009,Safari
1475331023,Safari
1475331031,ForkLift
1475331079,Safari
1475331079,Safari
1475331082,Safari
1475331093,Safari
1475331107,Safari
1475331109,Safari
1475331117,Safari
1475331121,Terminal
1475331123,Terminal
1475331125,Terminal
1475331137,Terminal
1475331140,Terminal
1475331163,Terminal
1475331166,Terminal
1475331174,Safari
1475331192,Safari
1475331205,Terminal
1475331208,Terminal
1475331211,Terminal
1475331213,Terminal
1475331221,Terminal
1475331253,1Password mini
1475331255,Terminal
1475331293,ForkLift
1475331296,Safari
1475331300,Finder
1475331306,ForkLift
1475331333,ForkLift
1475331339,ForkLift
1475331341,Safari
1475331345,Safari
1475331355,Safari
1475331358,ForkLift
1475331360,TextEdit
1475331363,Finder
1475331367,Safari
1475331369,Safari
1475331374,Finder
1475331379,Finder
1475331383,Safari
1475331385,Finder
1475331387,Terminal
1475331389,Terminal
1475331393,Mail
1475331419,Safari
1475331421,Safari
1475331423,Safari
1475331444,Mail
1475331455,Safari
1475331462,Mail
1475331485,Mail
1475331487,Mail
1475331489,Mail
1475331491,Mail
1475331493,Mail
1475331495,Mail
1475331497,Mail
1475331499,Mail
1475331501,Mail
1475331503,Mail
1475331505,WhatsApp
1475331525,WhatsApp
1475331528,Mail
1475331529,Mail
1475331532,Mail
1475331540,Safari
1475331541,Safari
1475331543,Safari
1475331545,Safari
1475331550,Mail
1475331553,Mail
1475331556,Safari
1475331557,Safari
1475331574,Mail
1475331575,Mail
1475331582,Mail
1475331587,Mail
1475331590,Safari
1475331591,Safari
1475331593,Safari
1475331595,Safari
1475331599,Safari
1475331605,Safari
1475331607,Mail
1475331610,Mail
1475331611,Mail
1475331616,Safari
1475331628,Safari
1475331629,WhatsApp
1475331632,Mail
1475331633,Mail
1475331635,Mail
1475331641,Mail
1475331643,Safari
1475331646,Safari
1475331649,Safari
1475331651,Mail
1475331653,Mail
1475331656,Mail
1475331659,Mail
1475331663,Mail
1475331688,Mail
1475331689,Mail
1475331703,Mail
1475331713,Mail
1475331717,Mail
1475331720,Mail
1475331726,Mail
1475331729,Mail
1475331733,Mail
1475331735,Mail
1475331739,Mail
1475331741,Mail
1475331765,Mail
1475331768,Safari
1475331769,Safari
1475331771,Safari
1475331773,Mail
1475331775,Mail
1475331777,Mail
1475331787,Mail
1475331795,Mail
1475331799,Mail
1475331807,Mail
1475331811,Safari
1475331813,Safari
1475331828,Telegram
1475331856,Safari
1475331857,WhatsApp
1475331861,Finder
1475331863,WhatsApp
1475331885,Safari
1475331886,Safari
1475331888,Mail
1475331889,WhatsApp
1475331909,WhatsApp
1475331914,Safari
1475331932,Telegram
1475331945,Telegram
1475331969,Telegram
1475331971,Mail
1475331977,Mail
1475331979,Mail
1475331985,Mail
1475331987,Finder
1475331991,Finder
1475331993,Finder
1475331995,Terminal
1475331998,Finder
1475331999,Atom
1475332001,Terminal
1475332007,Terminal
1475332009,Terminal
1475332018,Terminal
1475332028,Terminal
1475332029,Terminal
1475332034,Terminal
1475332037,Terminal
1475332047,Terminal
1475332047,Terminal
1475332057,Safari
1475332058,Safari
1475332063,WhatsApp
1475332135,Terminal
1475332143,WhatsApp
1475332158,Safari
1475332159,Safari
1475332163,Finder
1475332163,Finder
1475332165,WhatsApp
1475332175,Atom
1475332177,Terminal
1475332181,Terminal
1475332185,Safari
1475332188,Atom
1475332191,Terminal
1475332193,Terminal
1475332199,Terminal
1475332200,Safari
1475332203,Safari
1475332212,Safari
1475332214,Atom
1475332215,Terminal
1475332223,WhatsApp
1475332228,Terminal
1475332237,Terminal
1475332257,Terminal
1475332259,WhatsApp
1475332279,Terminal
1475332284,Atom
1475332286,Terminal
1475332289,Terminal
1475332300,Terminal
1475332301,WhatsApp
1475332304,Terminal
1475332313,Terminal
1475332317,Terminal
1475332333,Terminal
1475332342,Terminal
1475332343,Terminal
1475332345,Terminal
1475332347,Terminal
1475332349,Safari
1475332351,Safari
1475332359,Terminal
1475332361,Terminal
1475332363,Terminal
1475332365,Terminal
1475332368,Terminal
1475332370,Safari
1475332371,Safari
1475332385,Telegram
1475332397,Telegram
1475332412,WhatsApp
1475332416,Safari
1475332417,WhatsApp
1475332419,WhatsApp
1475332422,Telegram
1475332427,Safari
1475332427,Mail
1475332430,Mail
1475332433,Safari
1475332457,Safari
1475332461,Safari
1475332475,WhatsApp
1475332504,Telegram
1475332511,WhatsApp
1475332514,Safari
1475332546,Safari
1475332547,Safari
1475332551,Mail
1475332560,Telegram
1475332567,WhatsApp
